"ID number","Word","Part of Speech","CEFR","Points","","","",""
"5904","heated","Adjective","“C2”","1","","","",""
"5905","daylight","Noun","“C2”","1","","","",""
"5906","tender","Adjective","“C2”","1","","","",""
"5907","buying","Noun","“C2”","1","","","",""
"5908","cart","Noun","“C2”","1","","","",""
"5909","plus","Noun","“C2”","1","","","",""
"5910","climb","Noun","“C2”","1","","","",""
"5911","resort","Verb","“C2”","1","","","",""
"5912","meadow","Noun","“C2”","1","","","",""
"5913","misery","Noun","“C2”","1","","","",""
"5914","curve","Verb","“C2”","1","","","",""
"5915","phase","Verb","“C2”","1","","","",""
"5916","fringe","Noun","“C2”","1","","","",""
"5917","eating","Noun","“C2”","1","","","",""
"5918","punk","Noun","“C2”","1","","","",""
"5919","man","Verb","“C2”","1","","","",""
"5920","forwards","Adverb","“C2”","1","","","",""
"5921","redundancy","Noun","“C2”","1","","","",""
"5922","trunk","Noun","“C2”","1","","","",""
"5923","cage","Noun","“C2”","1","","","",""
"5924","wicked","Adjective","“C2”","1","","","",""
"5925","wave","Verb","“C2”","1","","","",""
"5926","try","Noun","“C2”","1","","","",""
"5927","frustrating","Adjective","“C2”","1","","","",""
"5928","guardian","Noun","“C2”","1","","","",""
"5929","resident","Adjective","“C2”","1","","","",""
"5930","postcard","Noun","“C2”","1","","","",""
"5931","hunger","Noun","“C2”","1","","","",""
"5932","cemetery","Noun","“C2”","1","","","",""
"5933","instinct","Noun","“C2”","1","","","",""
"5934","helmet","Noun","“C2”","1","","","",""
"5935","jail","Noun","“C2”","1","","","",""
"5936","cord","Noun","“C2”","1","","","",""
"5937","shoot","Noun","“C2”","1","","","",""
"5938","animated","Adjective","“C2”","1","","","",""
"5939","linen","Noun","“C2”","1","","","",""
"5940","tuck","Verb","“C2”","1","","","",""
"5941","narrow","Verb","“C2”","1","","","",""
"5942","halfway","Adverb","“C2”","1","","","",""
"5943","scandal","Noun","“C2”","1","","","",""
"5944","starter","Noun","“C2”","1","","","",""
"5945","committed","Adjective","“C2”","1","","","",""
"5946","riot","Noun","“C2”","1","","","",""
"5947","perfection","Noun","“C2”","1","","","",""
"5948","ditch","Noun","“C2”","1","","","",""
"5949","hook","Noun","“C2”","1","","","",""
"5950","glaze","Verb","“C2”","1","","","",""
"5951","cocktail","Noun","“C2”","1","","","",""
"5952","overtake","Verb","“C2”","1","","","",""
"5953","dairy","Noun","“C2”","1","","","",""
"5954","nonsense","Noun","“C2”","1","","","",""
"5955","disguise","Verb","“C2”","1","","","",""
"5956","pepper","Noun","“C2”","1","","","",""
"5957","bridge","Verb","“C2”","1","","","",""
"5958","fond","Adjective","“C2”","1","","","",""
"5959","rob","Verb","“C2”","1","","","",""
"5960","shrub","Noun","“C2”","1","","","",""
"5961","hygiene","Noun","“C2”","1","","","",""
"5962","shocking","Adjective","“C2”","1","","","",""
"5963","hazardous","Adjective","“C2”","1","","","",""
"5964","rack","Noun","“C2”","1","","","",""
"5965","allegedly","Adverb","“C2”","1","","","",""
"5966","predictable","Adjective","“C2”","1","","","",""
"5967","lottery","Noun","“C2”","1","","","",""
"5968","autonomy","Noun","“C2”","1","","","",""
"5969","vs","Abbreviation","“C2”","1","","","",""
"5970","terrific","Adjective","“C2”","1","","","",""
"5971","decay","Noun","“C2”","1","","","",""
"5972","mistake","Verb","“C2”","1","","","",""
"5973","coursework","Noun","“C2”","1","","","",""
"5974","masterpiece","Noun","“C2”","1","","","",""
"5975","grouping","Noun","“C2”","1","","","",""
"5976","validation","Noun","“C2”","1","","","",""
"5977","recreate","Verb","“C2”","1","","","",""
"5978","onset","Noun","“C2”","1","","","",""
"5979","theatrical","Adjective","“C2”","1","","","",""
"5980","denial","Noun","“C2”","1","","","",""
"5981","contamination","Noun","“C2”","1","","","",""
"5982","understandable","Adjective","“C2”","1","","","",""
"5983","dispense","Verb","“C2”","1","","","",""
"5984","strangely","Adverb","“C2”","1","","","",""
"5985","shrink","Verb","“C2”","1","","","",""
"5986","alleviate","Verb","“C2”","1","","","",""
"5987","chunk","Noun","“C2”","1","","","",""
"5988","wheat","Noun","“C2”","1","","","",""
"5989","milestone","Noun","“C2”","1","","","",""
"5990","destine","Verb","“C2”","1","","","",""
"5991","notorious","Adjective","“C2”","1","","","",""
"5992","paradigm","Noun","“C2”","1","","","",""
"5993","sod","Verb","“C2”","1","","","",""
"5994","bingo","Noun","“C2”","1","","","",""
"5995","minibus","Noun","“C2”","1","","","",""
"5996","tits","Noun","“C2”","1","","","",""
"5997","prat","Noun","“C2”","1","","","",""
"5998","defenestrate","Verb","“C2”","1","","","",""
"5999","git","Noun","“C2”","1","","","",""
"6000","pencil","Noun","“C2”","1","","","",""
"","class","Noun","“C2”","6","","","",""
"","different","Adjective","“C2”","6","","","",""
"","good afternoon","Exclamation","“C2”","6","","","",""
"","good evening","Exclamation","“C2”","6","","","",""
"","good morning","exclamation","“C2”","6","","","",""
"","no one","pronoun","“C2”","6","","","",""
"","living room","Noun","“C2”","6","","","",""
"","ice cream","Noun","“C2”","6","","","",""
"","goodnight","Exclamation","“C2”","6","","","",""
"","excuse me","Exclamation","“C2”","6","","","",""
"","preposition","Noun","“C2”","5","","","",""
"","Russia","Noun","“C2”","5","","","",""
"","cheap","Adjective","“C2”","5","","","",""
"","better","Adjective","“C2”","5","","","",""
"","verb","Noun","“C2”","5","","","",""
"","vest","Noun","“C2”","5","","","",""
"","waiter","Noun","“C2”","5","","","",""
"","waitress","Noun","“C2”","5","","","",""
"","swimming pool","Noun","“C2”","5","","","",""
"","sunglasses","Noun","“C2”","5","","","",""
"","bra","Noun","“C2”","5","","","",""
"","singular","Adjective","“C2”","5","","","",""
"","phone call","Noun","“C2”","5","","","",""
"","phone number","Noun","“C2”","5","","","",""
"","check in","Verb","“C2”","4","","","",""
"","check out","Verb","“C2”","4","","","",""
"","cheer up","Verb","“C2”","3","","","",""
"","chemist","Noun","“C2”","5","","","",""
"","chewing gum","Noun","“C2”","4","","","",""
"","come from","Verb","“C2”","5","","","",""
"","come in","Verb","“C2”","5","","","",""
"","plural","Adjective","“C2”","5","","","",""
"","noun","Noun","“C2”","5","","","",""
"","next to","","“C2”","5","","","",""
"","new year","noun","“C2”","5","","","",""
"","kilo","Noun","“C2”","5","","","",""
"","gram","Noun","“C2”","5","","","",""
"","glasses","Noun","“C2”","5","","","",""
"","get up","Verb","“C2”","5","","","",""
"","look for","Verb","“C2”","5","","","",""
"","for example","","“C2”","5","","","",""
"","how much","","“C2”","5","","","",""
"","how many","","“C2”","5","","","",""
"","aeroplane","Noun","“C2”","4","","","",""
"","have to","Modal Verb","“C2”","4","","","",""
"","high school","noun","“C2”","4","","","",""
"","sweater","Noun","“C2”","4","","","",""
"","take out ","Verb","“C2”","4","","","",""
"","TV","Noun","“C2”","4","","","",""
"","not bad","Adjective","“C2”","4","","","",""
"","be born","Verb","“C2”","4","","","",""
"","zebra","Noun","“C2”","4","","","",""
"","baked beans","noun","“C2”","4","","","",""
"","bank account","Noun","“C2”","4","","","",""
"","brother-in-law","Noun","“C2”","4","","","",""
"","wash up","Verb","“C2”","4","","","",""
"","web page","Noun","“C2”","4","","","",""
"","petrol station","Noun","“C2”","4","","","",""
"","turn off","Verb","“C2”","4","","","",""
"","turn on","Verb","“C2”","4","","","",""
"","traffic lights","Noun","“C2”","4","","","",""
"","triangle","Noun","“C2”","4","","","",""
"","underwear","Noun","“C2”","4","","","",""
"","whale","Noun","“C2”","4","","","",""
"","think about","Verb","“C2”","4","","","",""
"","think of","Verb","“C2”","4","","","",""
"","throw away","Verb","“C2”","4","","","",""
"","thunder","Noun","“C2”","4","","","",""
"","tiger","Noun","“C2”","4","","","",""
"","tracksuit","Noun","“C2”","4","","","",""
"","switch off","Verb","“C2”","4","","","",""
"","switch on","Verb","“C2”","4","","","",""
"","all right","Adjective","“C2”","4","","","",""
"","all right","Adverb","“C2”","4","","","",""
"","baseball","Noun","“C2”","4","","","",""
"","basketball","Noun","“C2”","4","","","",""
"","snake","Noun","“C2”","4","","","",""
"","snow","Verb","“C2”","4","","","",""
"","sandal","Noun","“C2”","4","","","",""
"","secondary school","Noun","“C2”","4","","","",""
"","sister-in-law","Noun","“C2”","4","","","",""
"","son-in-law","Noun","“C2”","4","","","",""
"","teaspoon","Noun","“C2”","4","","","",""
"","take part","Verb","“C2”","4","","","",""
"","take off","Verb","“C2”","4","","","",""
"","take away","Verb","“C2”","4","","","",""
"","swimming costume","Noun","“C2”","4","","","",""
"","sweatshirt","Noun","“C2”","4","","","",""
"","believe in","Verb","“C2”","4","","","",""
"","belong to","Verb","“C2”","4","","","",""
"","blow up","Verb","“C2”","4","","","",""
"","daughter-in-law","Noun","“C2”","4","","","",""
"","rectangle","Noun","“C2”","4","","","",""
"","second-class","Adjective","“C2”","4","","","",""
"","prime minister","Adjective","“C2”","4","","","",""
"","pronoun","Noun","“C2”","4","","","",""
"","stand up","Verb","“C2”","4","","","",""
"","look after","Verb","“C2”","4","","","",""
"","look at","Verb","“C2”","4","","","",""
"","bee","Noun","“C2”","4","","","",""
"","boxing","Noun","“C2”","4","","","",""
"","spice","Noun","“C2”","4","","","",""
"","shop assistant","Noun","“C2”","4","","","",""
"","rainy","Adjective","“C2”","4","","","",""
"","part-time","Adjective","“C2”","4","","","",""
"","pasta","Noun","“C2”","4","","","",""
"","burger","Noun","“C2”","4","","","",""
"","bus stop","Noun","“C2”","4","","","",""
"","businessman","Noun","“C2”","4","","","",""
"","businesswoman","Noun","“C2”","4","","","",""
"","calm down","Verb","“C2”","4","","","",""
"","instead of","","“C2”","4","","","",""
"","jealous","Adjective","“C2”","4","","","",""
"","jogging","Noun","“C2”","4","","","",""
"","lie down","Verb","“C2”","4","","","",""
"","lightning","Noun","“C2”","4","","","",""
"","in fact","","“C2”","4","","","",""
"","in front of","","“C2”","4","","","",""
"","question mark","Noun","“C2”","4","","","",""
"","grow up","Verb","“C2”","4","","","",""
"","headteacher","Noun","“C2”","4","","","",""
"","put down","Verb","“C2”","4","","","",""
"","go back","Verb","“C2”","4","","","",""
"","go down","Verb","“C2”","4","","","",""
"","go up","Verb","“C2”","4","","","",""
"","good-looking","Adjective","“C2”","4","","","",""
"","gallon","Noun","“C2”","4","","","",""
"","get back","Verb","“C2”","4","","","",""
"","hold up","Verb","“C2”","4","","","",""
"","phrasal verb","noun","“C2”","4","","","",""
"","old-fashioned","Adjective","“C2”","4","","","",""
"","mother-in-law","Noun","“C2”","4","","","",""
"","look forward to","Verb","“C2”","4","","","",""
"","hot chocolate","Noun","“C2”","4","","","",""
"","go away","Verb","“C2”","4","","","",""
"","get out","Verb","“C2”","4","","","",""
"","full stop","Noun","“C2”","4","","","",""
"","flour","Noun","“C2”","4","","","",""
"","first-class","Adjective","“C2”","4","","","",""
"","fire engine","Noun","“C2”","4","","","",""
"","centimetre","Noun","“C2”","4","","","",""
"","come on","Verb","“C2”","4","","","",""
"","credit card","Noun","“C2”","4","","","",""
"","fall over","Verb","“C2”","4","","","",""
"","father-in-law","Noun","“C2”","4","","","",""
"","find out","Verb","“C2”","4","","","",""
"","bring back","Verb","“C2”","4","","","",""
"","elephant","Noun","“C2”","4","","","",""
"","capital letter","noun","“C2”","4","","","",""
"","so that","","“C2”","4","","","",""
"","last night","","“C2”","4","","","",""
"","grandchild","Noun","“C2”","4","","","",""
"","granddaughter","Noun","“C2”","4","","","",""
"","grandmother","Noun","“C2”","4","","","",""
"","grandparents","Noun","“C2”","4","","","",""
"","grandson","Noun","“C2”","4","","","",""
"","be about to","","“C2”","3","","","",""
"","above all","","“C2”","3","","","",""
"","alarm clock","Noun","“C2”","3","","","",""
"","wrist","Noun","“C2”","3","","","",""
"","yoga","Noun","“C2”","3","","","",""
"","gradual","Adjective","“C2”","3","","","",""
"","including","Preposition","“C2”","3","","","",""
"","luggage","Noun","“C2”","3","","","",""
"","obey","Verb","“C2”","3","","","",""
"","princess","Noun","“C2”","3","","","",""
"","provided","Conjunction","“C2”","3","","","",""
"","quarrel","Verb","“C2”","3","","","",""
"","quarrel","Noun","“C2”","3","","","",""
"","reveal","Verb","“C2”","3","","","",""
"","robbery","Noun","“C2”","3","","","",""
"","satisfied","Adjective","“C2”","3","","","",""
"","slim","Adjective","“C2”","3","","","",""
"","tense","Noun","“C2”","3","","","",""
"","at all","Preposition","“C2”","3","","","",""
"","at least","Adverb","“C2”","3","","","",""
"","add up","Verb","“C2”","3","","","",""
"","adjective","Noun","“C2”","3","","","",""
"","known","Adjective","“C2”","3","","","",""
"","wolf","Noun","“C2”","3","","","",""
"","adverb","Noun","“C2”","3","","","",""
"","foreigner","Noun","“C2”","3","","","",""
"","goods","Noun","“C2”","3","","","",""
"","nod","Verb","“C2”","3","","","",""
"","passive","Adjective","“C2”","3","","","",""
"","whisper","Verb","“C2”","3","","","",""
"","symbolic","Adjective","“C2”","3","","","",""
"","wallet","Noun","“C2”","3","","","",""
"","work out","Verb","“C2”","3","","","",""
"","come up","Verb","“C2”","3","","","",""
"","comma","Noun","“C2”","3","","","",""
"","cucumber","Noun","“C2”","3","","","",""
"","washing machine","Noun","“C2”","3","","","",""
"","washing-up","Noun","“C2”","3","","","",""
"","wasp","Noun","“C2”","3","","","",""
"","watch out","Verb","“C2”","3","","","",""
"","violin","Noun","“C2”","3","","","",""
"","visa","Noun","“C2”","3","","","",""
"","waist","Noun","“C2”","3","","","",""
"","ant","Noun","“C2”","3","","","",""
"","any more","","“C2”","3","","","",""
"","apricot","Noun","“C2”","3","","","",""
"","armchair","Noun","“C2”","3","","","",""
"","armed forces","noun","“C2”","3","","","",""
"","as if","","“C2”","3","","","",""
"","at once","","“C2”","3","","","",""
"","athletics","Noun","“C2”","3","","","",""
"","aubergine","Noun","“C2”","3","","","",""
"","bad-tempered","Adjective","“C2”","3","","","",""
"","banker","Noun","“C2”","3","","","",""
"","turn out","Verb","“C2”","3","","","",""
"","turn over","Verb","“C2”","3","","","",""
"","turn up","Verb","“C2”","3","","","",""
"","carry on","Verb","“C2”","3","","","",""
"","carry out","Verb","“C2”","3","","","",""
"","catch up","Verb","“C2”","3","","","",""
"","cauliflower","Noun","“C2”","3","","","",""
"","courgette","Noun","“C2”","3","","","",""
"","in love","Adjective","“C2”","3","","","",""
"","make love","Verb","“C2”","3","","","",""
"","use up","Verb","“C2”","3","","","",""
"","used to","Modal verb","“C2”","3","","","",""
"","well-known","Adjective","“C2”","3","","","",""
"","trip up","Verb","“C2”","3","","","",""
"","trumpet","Noun","“C2”","3","","","",""
"","try on","Verb","“C2”","3","","","",""
"","tuna","Noun","“C2”","3","","","",""
"","have sex","Verb","“C2”","3","","","",""
"","steering wheel","Noun","“C2”","3","","","",""
"","stepchild","Noun","“C2”","3","","","",""
"","stepdaughter","Noun","“C2”","3","","","",""
"","stepfather","Noun","“C2”","3","","","",""
"","stepmother","Noun","“C2”","3","","","",""
"","set off","Verb","“C2”","3","","","",""
"","set up","Verb","“C2”","3","","","",""
"","skull","Noun","“C2”","3","","","",""
"","so far","","“C2”","3","","","",""
"","tell off","Verb","“C2”","3","","","",""
"","take up","Verb","“C2”","3","","","",""
"","take over","Verb","“C2”","3","","","",""
"","take care","Verb","“C2”","3","","","",""
"","table tennis","Noun","“C2”","3","","","",""
"","on top","","“C2”","3","","","",""
"","sweetcorn","Noun","“C2”","3","","","",""
"","stepson","Noun","“C2”","3","","","",""
"","fall apart","Verb","“C2”","3","","","",""
"","fall asleep","Verb","“C2”","3","","","",""
"","fall out","Verb","“C2”","3","","","",""
"","salesman","Noun","“C2”","3","","","",""
"","saleswoman","Noun","“C2”","3","","","",""
"","raspberry","Noun","“C2”","3","","","",""
"","rather than","","“C2”","3","","","",""
"","second-hand","Adjective","“C2”","3","","","",""
"","point of view","Noun","“C2”","3","","","",""
"","point out","Verb","“C2”","3","","","",""
"","police officer","Noun","“C2”","3","","","",""
"","police station","Noun","“C2”","3","","","",""
"","post box","Noun","“C2”","3","","","",""
"","post office","Noun","“C2”","3","","","",""
"","beetle","Noun","“C2”","3","","","",""
"","boarding card","noun","“C2”","3","","","",""
"","full name","Adjective","“C2”","3","","","",""
"","laugh at","Verb","“C2”","3","","","",""
"","leave out","Verb","“C2”","3","","","",""
"","leek","Noun","“C2”","3","","","",""
"","let down","Verb","“C2”","3","","","",""
"","let go","Verb","“C2”","3","","","",""
"","let off","Verb","“C2”","3","","","",""
"","spinach","Noun","“C2”","3","","","",""
"","shark","Noun","“C2”","3","","","",""
"","raincoat","Noun","“C2”","3","","","",""
"","pass on","Verb","“C2”","3","","","",""
"","pass round","Verb","“C2”","3","","","",""
"","put off","Verb","“C2”","3","","","",""
"","put on","Verb","“C2”","3","","","",""
"","pick up","Verb","“C2”","3","","","",""
"","pineapple","Noun","“C2”","3","","","",""
"","plum","Noun","“C2”","3","","","",""
"","plumber","Noun","“C2”","3","","","",""
"","name after","Verb","“C2”","3","","","",""
"","nephew","Noun","“C2”","3","","","",""
"","one another","","“C2”","3","","","",""
"","ounce","Noun","“C2”","3","","","",""
"","olive","Noun","“C2”","3","","","",""
"","olive oil","noun","“C2”","3","","","",""
"","omelette","Noun","“C2”","3","","","",""
"","paw","Noun","“C2”","3","","","",""
"","penguin","Noun","“C2”","3","","","",""
"","mist","Noun","“C2”","3","","","",""
"","misty","Adjective","“C2”","3","","","",""
"","mosquito","Noun","“C2”","3","","","",""
"","margarine","Noun","“C2”","3","","","",""
"","mayonnaise","Noun","“C2”","3","","","",""
"","melon","Noun","“C2”","3","","","",""
"","look into","Verb","“C2”","3","","","",""
"","look round","Verb","“C2”","3","","","",""
"","look up","Verb","“C2”","3","","","",""
"","mail box","Noun","“C2”","3","","","",""
"","make into","Verb","“C2”","3","","","",""
"","make up","Verb","“C2”","3","","","",""
"","lettuce","Noun","“C2”","3","","","",""
"","live together","Verb","“C2”","3","","","",""
"","in order to","","“C2”","3","","","",""
"","in time","","“C2”","3","","","",""
"","join in","Verb","“C2”","3","","","",""
"","kangaroo","Noun","“C2”","3","","","",""
"","keep on","Verb","“C2”","3","","","",""
"","keep up","Verb","“C2”","3","","","",""
"","hear from","Verb","“C2”","3","","","",""
"","hear of","Verb","“C2”","3","","","",""
"","heart attack","Noun","“C2”","3","","","",""
"","help out","Verb","“C2”","3","","","",""
"","hockey","Noun","“C2”","3","","","",""
"","hold on","Verb","“C2”","3","","","",""
"","go off","Verb","“C2”","3","","","",""
"","go on","Verb","“C2”","3","","","",""
"","go out","Verb","“C2”","3","","","",""
"","go over","Verb","“C2”","3","","","",""
"","go through","Verb","“C2”","3","","","",""
"","idiom","Noun","“C2”","3","","","",""
"","in addition","","“C2”","3","","","",""
"","grown-up","Adjective","“C2”","3","","","",""
"","gymnastics","Noun","“C2”","3","","","",""
"","bracket","Noun","“C2”","3","","","",""
"","break down","Verb","“C2”","3","","","",""
"","hand in","Verb","“C2”","3","","","",""
"","hand out","Verb","“C2”","3","","","",""
"","hand over","Verb","“C2”","3","","","",""
"","hang on","Verb","“C2”","3","","","",""
"","by chance","","“C2”","3","","","",""
"","cloudy","Adjective","“C2”","3","","","",""
"","coconut","Noun","“C2”","3","","","",""
"","come back","Verb","“C2”","3","","","",""
"","celery","Noun","“C2”","3","","","",""
"","come out","Verb","“C2”","3","","","",""
"","in detail","noun","“C2”","3","","","",""
"","put away","Verb","“C2”","3","","","",""
"","clean up","Verb","“C2”","3","","","",""
"","cut off","Verb","“C2”","3","","","",""
"","cut up","Verb","“C2”","3","","","",""
"","postman","Noun","“C2”","3","","","",""
"","now and then","","“C2”","3","","","",""
"","niece","Noun","“C2”","3","","","",""
"","next door","","“C2”","3","","","",""
"","grapefruit","Noun","“C2”","3","","","",""
"","give back","Verb","“C2”","3","","","",""
"","give up","Verb","“C2”","3","","","",""
"","give away","Verb","“C2”","3","","","",""
"","giraffe","Noun","“C2”","3","","","",""
"","get over","Verb","“C2”","3","","","",""
"","get on","Verb","“C2”","3","","","",""
"","fur","Noun","“C2”","3","","","",""
"","frying pan","Noun","“C2”","3","","","",""
"","frosty","Adjective","“C2”","3","","","",""
"","foggy","Adjective","“C2”","3","","","",""
"","fit in","Verb","“C2”","3","","","",""
"","firefighter","Noun","“C2”","3","","","",""
"","fingernail","Noun","“C2”","3","","","",""
"","finish off","Verb","“C2”","3","","","",""
"","finish up","Verb","“C2”","3","","","",""
"","fill in","Verb","“C2”","3","","","",""
"","fill out","Verb","“C2”","3","","","",""
"","fill up","Verb","“C2”","3","","","",""
"","eat out","Verb","“C2”","3","","","",""
"","come round","Verb","“C2”","3","","","",""
"","in charge","noun","“C2”","3","","","",""
"","elbow","Noun","“C2”","3","","","",""
"","electrician","Noun","“C2”","3","","","",""
"","deer","Noun","“C2”","3","","","",""
"","do up","Verb","“C2”","3","","","",""
"","broccoli","Noun","“C2”","3","","","",""
"","eyebrow","Noun","“C2”","3","","","",""
"","exclamation mark","Noun","“C2”","3","","","",""
"","end up","Verb","“C2”","3","","","",""
"","each other","","“C2”","3","","","",""
"","dolphin","Noun","“C2”","3","","","",""
"","donkey","Noun","“C2”","3","","","",""
"","bull","Noun","“C2”","3","","","",""
"","run out","Verb","“C2”","3","","","",""
"","in total","","“C2”","3","","","",""
"","as usual","","“C2”","3","","","",""
"","in advance","","“C2”","3","","","",""
"","after all","","“C2”","2","","","",""
"","bring up","Verb","“C2”","2","","","",""
"","claw","Noun","“C2”","2","","","",""
"","camel","Noun","“C2”","2","","","",""
"","climate change","Noun","“C2”","2","","","",""
"","admiration","Noun","“C2”","2","","","",""
"","amuse","Verb","“C2”","2","","","",""
"","dependenceNoun","","“C2”","2","","","",""
"","at first","Adverb","“C2”","2","","","",""
"","on foot","Noun","“C2”","2","","","",""
"","fry","Verb","“C2”","2","","","",""
"","Never mind.","Verb","“C2”","2","","","",""
"","if only","","“C2”","2","","","",""
"","optimistic","Adjective","“C2”","2","","","",""
"","pessimistic","Adjective","“C2”","2","","","",""
"","rebel","Noun","“C2”","2","","","",""
"","stand for","Verb","“C2”","2","","","",""
"","remaining","Adjective","“C2”","2","","","",""
"","stand out","Verb","“C2”","2","","","",""
"","surplus","Noun","“C2”","2","","","",""
"","come true","","“C2”","2","","","",""
"","hug","Verb","“C2”","2","","","",""
"","worn out","Adjective","“C2”","2","","","",""
"","meet with","Verb","“C2”","2","","","",""
"","trade union","Noun","“C2”","2","","","",""
"","turn down","Verb","“C2”","2","","","",""
"","take on","Verb","“C2”","2","","","",""
"","take after","Verb","“C2”","2","","","",""
"","stock exchange","Noun","“C2”","2","","","",""
"","stock market","Noun","“C2”","2","","","",""
"","sell out","Verb","“C2”","2","","","",""
"","settle down","Verb","“C2”","2","","","",""
"","rule out","Verb","“C2”","2","","","",""
"","sadness","Noun","“C2”","2","","","",""
"","soya","Noun","“C2”","2","","","",""
"","shut up","Verb","“C2”","2","","","",""
"","show off","Verb","“C2”","2","","","",""
"","in turn","","“C2”","2","","","",""
"","on the whole","","“C2”","2","","","",""
"","out of order","Adjective","“C2”","2","","","",""
"","owl","Noun","“C2”","2","","","",""
"","make up for","Verb","“C2”","2","","","",""
"","mess around","Verb","“C2”","2","","","",""
"","mess up","Verb","“C2”","2","","","",""
"","hail","Verb","“C2”","2","","","",""
"","hail","Noun","“C2”","2","","","",""
"","put up with","Verb","“C2”","2","","","",""
"","global warming","noun","“C2”","2","","","",""
"","go ahead","Verb","“C2”","2","","","",""
"","give birth","Verb","“C2”","2","","","",""
"","give in","Verb","“C2”","2","","","",""
"","move out","Verb","“C2”","2","","","",""
"","long-term","Adjective","“C2”","2","","","",""
"","short-term","Adjective","“C2”","2","","","",""
"","hoof","Noun","“C2”","2","","","",""
"","goose","Noun","“C2”","2","","","",""
"","go by","Verb","“C2”","2","","","",""
"","get up to","Verb","“C2”","2","","","",""
"","get round to","Verb","“C2”","2","","","",""
"","bring in","Verb","“C2”","2","","","",""
"","fairy tale","Noun","“C2”","2","","","",""
"","dove","Noun","“C2”","2","","","",""
"","even though","","“C2”","2","","","",""
"","eagle","Noun","“C2”","2","","","",""
"","customs","Noun","“C2”","2","","","",""
"","accidentally","Adverb","“C2”","1","","","",""
"","ambassador","Noun","“C2”","1","","","",""
"","as for","","“C2”","1","","","",""
"","break up","Verb","“C2”","1","","","",""
"","belongings","Noun","“C2”","1","","","",""
"","break out","Verb","“C2”","1","","","",""
"","brutal","Adjective","“C2”","1","","","",""
"","build up","Verb","“C2”","1","","","",""
"","capitalism","Noun","“C2”","1","","","",""
"","carbon dioxide","Noun","“C2”","1","","","",""
"","cheerful","Adjective","“C2”","1","","","",""
"","clap","Verb","“C2”","1","","","",""
"","confession","Noun","“C2”","1","","","",""
"","coincidence","Noun","“C2”","1","","","",""
"","communism","Noun","“C2”","1","","","",""
"","cooperate","Verb","“C2”","1","","","",""
"","corpse","Noun","“C2”","1","","","",""
"","curiosity","Noun","“C2”","1","","","",""
"","despair","Noun","“C2”","1","","","",""
"","disappoint","Verb","“C2”","1","","","",""
"","earthquake","Noun","“C2”","1","","","",""
"","fascism","Noun","“C2”","1","","","",""
"","feminine","Adjective","“C2”","1","","","",""
"","fragile","Adjective","“C2”","1","","","",""
"","go through","Verb","“C2”","1","","","",""
"","greeting","Noun","“C2”","1","","","",""
"","institute","Noun","“C2”","1","","","",""
"","investigator","Noun","“C2”","1","","","",""
"","jewel","Noun","“C2”","1","","","",""
"","journalism","Noun","“C2”","1","","","",""
"","kind","Adjective","“C2”","1","","","",""
"","lastly","Adverb","“C2”","1","","","",""
"","madness","Noun","“C2”","1","","","",""
"","masculine","Adjective","“C2”","1","","","",""
"","misunderstand","Verb","“C2”","1","","","",""
"","misunderstanding","Noun","“C2”","1","","","",""
"","monopoly","Noun","“C2”","1","","","",""
"","mayor","Noun","“C2”","1","","","",""
"","murderer","Noun","“C2”","1","","","",""
"","nationality","Noun","“C2”","1","","","",""
"","offensive","Adjective","“C2”","1","","","",""
"","paradise","Noun","“C2”","1","","","",""
"","postpone","Verb","“C2”","1","","","",""
"","racism","noun","“C2”","1","","","",""
"","rape","Noun","“C2”","1","","","",""
"","rug","Noun","“C2”","1","","","",""
"","scare","Verb","“C2”","1","","","",""
"","sincere","Adjective","“C2”","1","","","",""
"","socialism","Noun","“C2”","1","","","",""
"","slogan","Noun","“C2”","1","","","",""
"","do without","Verb","“C2”","1","","","",""
"","sour","Adjective","“C2”","1","","","",""
"","subjective","Adjective","“C2”","1","","","",""
"","subway","Noun","“C2”","1","","","",""
"","tense","Adjective","“C2”","1","","","",""
"","exchange rate","Noun","“C2”","1","","","",""
"","torture","Noun","“C2”","1","","","",""
"","torture","Verb","“C2”","1","","","",""
"","come to","Verb","“C2”","1","","","",""
"","trivial","Adjective","“C2”","1","","","",""
"","versus","Preposition","“C2”","1","","","",""
"","every other","","“C2”","1","","","",""
"","cod","Noun","“C2”","1","","","",""
"","come across","Verb","“C2”","1","","","",""
"","on the contrary","","“C2”","1","","","",""
"","real estate","noun","“C2”","1","","","",""
"","interest rate","noun","“C2”","1","","","",""
"","mineral water","Noun","“C2”","1","","","",""
"","in particular","","“C2”","1","","","",""
"","private life","noun","“C2”","1","","","",""
"","set out","Verb","“C2”","1","","","",""
"","speak out","Verb","“C2”","1","","","",""
"","vice versa","Adverb","“C2”","1","","","",""
"","vice-president","Noun","“C2”","1","","","",""
"","socialist","noun","“C2”","1","","","",""
"","fascist","Noun","“C2”","1","","","",""
"","fascist","Adjective","“C2”","1","","","",""
"","communist","Noun","“C2”","1","","","",""
"","communist","Adjective","“C2”","1","","","",""
"","violate","Verb","“C2”","1","","","",""
"","violation","noun","“C2”","1","","","",""
"","melody","noun","“C2”","1","","","",""
"","resignation","noun","“C2”","1","","","",""
"","psychologist","noun","“C2”","1","","","",""
"","psychology","Noun","“C2”","1","","","",""
"","philosopher","Noun","“C2”","1","","","",""
